Prep,Frame,H,M,Phase,Combo,Bout,Time,Class,Type,Moves,AComp,DComp
,,,,,,,,,,,,
115,1078,4,23,P1,H4M23,10,9.167564167,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1079,5,24,P1,H5M24,10,9.176072,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1080,4,8,P1,H4M8,10,9.184579833,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1080,3,8,P1,H3M8,10,9.184579833,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1080,4,25,P1,H4M25,10,9.184579833,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1081,3,25,P1,H3M25,10,9.193087667,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1081,3,21,P1,H3M21,10,9.193087667,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1081,3,22,P1,H3M22,10,9.193087667,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1081,3,23,P1,H3M23,10,9.193087667,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1082,2,8,P1,H2M8,10,9.2015955,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1083,4,2,P1,H4M2,10,9.210103333,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1084,3,24,P1,H3M24,10,9.218611167,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1085,1,8,P1,H1M8,10,9.227119,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1086,1,4,P1,H1M4,10,9.235626833,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1098,6,8,P1,H6M8,10,9.337720833,III,TR,Lift,P,TR
,,,,,,,,,,,,
115,1100,6,3,P1,H6M3,10,9.3547365,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1100,6,25,P1,H6M25,10,9.3547365,I,TR,Lift,P,V
,,,,,,,,,,,,
115,1100,6,13,P1,H6M13,10,9.3547365,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1102,5,8,P1,H5M8,10,9.371752167,III,TR,Lift,P,TR
,,,,,,,,,,,,
115,1103,6,2,P1,H6M2,10,9.38026,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1103,6,1,P1,H6M1,10,9.38026,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1122,7,3,P1,H7M3,11,9.541908833,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1132,7,1,P1,H7M1,11,9.626987167,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1132,7,2,P1,H7M2,11,9.626987167,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1134,5,1,P1,H5M1,11,9.644002833,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1134,6,8,P1,H6M8,11,9.644002833,III,TR,Lift,P,TR
,,,,,,,,,,,,
115,1134,6,13,P1,H6M13,11,9.644002833,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1137,6,26,P1,H6M26,11,9.669526333,I,VA,Lift,P,V
,,,,,,,,,,,,
115,1139,5,8,P1,H5M8,11,9.686542,III,TR,Lift,P,TR
,,,,,,,,,,,,
115,1140,5,26,P1,H5M26,11,9.695049833,I,VA,Lift,P,V
,,,,,,,,,,,,
115,1156,3,1,P1,H3M1,11,9.831175167,II,DL,Lift,A,D
,,,,,,,,,,,,
115,1160,2,1,P1,H2M1,11,9.8652065,II,DL,Lift,A,D
,,,,,,,,,,,,
115,1162,5,8,P1,H5M8,11,9.882222167,III,TR,Lift,P,TR
,,,,,,,,,,,,
115,1164,5,21,P1,H5M21,11,9.899237833,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1164,5,25,P1,H5M25,11,9.899237833,I,TR,Dgap,P,V
,,,,,,,,,,,,
115,1165,5,22,P1,H5M22,11,9.907745667,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1165,5,23,P1,H5M23,11,9.907745667,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1165,5,28,P1,H5M28,11,9.907745667,I,VO,Dgap,P,V
,,,,,,,,,,,,
115,1165,4,8,P1,H4M8,11,9.907745667,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1165,4,21,P1,H4M21,11,9.907745667,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1165,4,22,P1,H4M22,11,9.907745667,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1165,4,23,P1,H4M23,11,9.907745667,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1166,5,2,P1,H5M2,11,9.9162535,II,DL,Dgap,P,D
,,,,,,,,,,,,
115,1167,3,8,P1,H3M8,11,9.924761333,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1168,4,25,P1,H4M25,11,9.933269167,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1168,3,21,P1,H3M21,11,9.933269167,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1168,3,22,P1,H3M22,11,9.933269167,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1168,3,23,P1,H3M23,11,9.933269167,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1168,5,24,P1,H5M24,11,9.933269167,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1169,4,26,P1,H4M26,11,9.941777,I,VA,Dgap,A,V
,,,,,,,,,,,,
115,1169,4,28,P1,H4M28,11,9.941777,I,VO,Dgap,A,V
,,,,,,,,,,,,
115,1169,4,2,P1,H4M2,11,9.941777,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1169,3,24,P1,H3M24,11,9.941777,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1169,2,8,P1,H2M8,11,9.941777,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1171,3,26,P1,H3M26,11,9.958792667,I,VA,Dgap,A,V
,,,,,,,,,,,,
115,1172,3,28,P1,H3M28,11,9.9673005,I,VO,Dgap,A,V
,,,,,,,,,,,,
115,1173,3,2,P1,H3M2,11,9.975808333,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1180,2,25,P1,H2M25,11,10.03536317,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1194,1,21,P1,H1M21,12,10.15447283,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1194,1,22,P1,H1M22,12,10.15447283,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1194,1,23,P1,H1M23,12,10.15447283,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1199,6,2,P1,H6M2,12,10.197012,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1200,5,8,P1,H5M8,12,10.20551983,III,TR,Lift,P,TR
,,,,,,,,,,,,
115,1200,6,3,P1,H6M3,12,10.20551983,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1209,6,25,P1,H6M25,12,10.28209033,I,TR,Lift,P,V
,,,,,,,,,,,,
115,1222,6,13,P1,H6M13,12,10.39269217,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1223,7,28,P1,H7M28,12,10.4012,I,VO,Lift,P,V
,,,,,,,,,,,,
115,1224,6,26,P1,H6M26,12,10.40970783,I,VA,Lift,P,V
,,,,,,,,,,,,
115,1227,5,26,P1,H5M26,12,10.43523133,I,VA,Lift,P,V
,,,,,,,,,,,,
115,1232,5,13,P1,H5M13,12,10.4777705,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1232,5,1,P1,H5M1,12,10.4777705,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1257,5,21,P1,H5M21,12,10.69046633,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1257,5,23,P1,H5M23,12,10.69046633,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1258,2,8,P1,H2M8,12,10.69897417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1258,3,8,P1,H3M8,12,10.69897417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1258,5,22,P1,H5M22,12,10.69897417,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1258,4,21,P1,H4M21,12,10.69897417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1258,4,22,P1,H4M22,12,10.69897417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1258,4,23,P1,H4M23,12,10.69897417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1258,3,21,P1,H3M21,12,10.69897417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1258,3,21,P1,H3M21,12,10.69897417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1258,3,23,P1,H3M23,12,10.69897417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1258,5,28,P1,H5M28,12,10.69897417,I,VO,Dgap,P,V
,,,,,,,,,,,,
115,1258,5,25,P1,H5M25,12,10.69897417,I,TR,Dgap,P,V
,,,,,,,,,,,,
115,1258,5,2,P1,H5M2,12,10.69897417,II,DL,Dgap,P,D
,,,,,,,,,,,,
115,1259,5,24,P1,H5M24,12,10.707482,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1259,3,25,P1,H3M25,12,10.707482,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1260,3,24,P1,H3M24,12,10.71598983,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1260,4,28,P1,H4M28,12,10.71598983,I,VO,Dgap,A,V
,,,,,,,,,,,,
115,1261,4,2,P1,H4M2,12,10.72449767,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1261,2,21,P1,H2M21,12,10.72449767,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1261,2,22,P1,H2M22,12,10.72449767,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1261,2,23,P1,H2M23,12,10.72449767,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1262,2,25,P1,H2M25,12,10.7330055,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1264,3,24,P1,H3M24,12,10.75002117,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1265,1,25,P1,H1M25,12,10.758529,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1266,2,26,P1,H2M26,12,10.76703683,I,VA,Dgap,A,V
,,,,,,,,,,,,
115,1268,2,13,P1,H2M13,12,10.7840525,III,VL,Dgap,A,V
,,,,,,,,,,,,
115,1290,5,8,P1,H5M8,13,10.97122483,III,TR,NaN,P,TR
,,,,,,,,,,,,
115,1292,6,3,P1,H6M3,13,10.9882405,II,DL,NaN,P,D
,,,,,,,,,,,,
115,1295,5,25,P1,H5M25,13,11.013764,I,TR,NaN,P,V
,,,,,,,,,,,,
115,1299,5,21,P1,H5M21,13,11.04779533,III,TR,NaN,P,TR
,,,,,,,,,,,,
115,1299,5,23,P1,H5M23,13,11.04779533,III,TR,NaN,P,TR
,,,,,,,,,,,,
115,1300,5,22,P1,H5M22,13,11.05630317,III,TR,NaN,P,TR
,,,,,,,,,,,,
115,1301,5,24,P1,H5M24,13,11.064811,III,TR,NaN,P,TR
,,,,,,,,,,,,
115,1312,6,2,P1,H6M2,13,11.15839717,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1313,6,13,P1,H6M13,13,11.166905,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1315,6,26,P1,H6M26,13,11.18392067,I,VA,Lift,P,V
,,,,,,,,,,,,
115,1333,6,8,P1,H6M8,13,11.33706167,III,TR,Lift,P,TR
,,,,,,,,,,,,
115,1334,5,21,P1,H5M21,13,11.3455695,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1334,5,23,P1,H5M23,13,11.3455695,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1334,4,23,P1,H4M23,13,11.3455695,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1335,5,22,P1,H5M22,13,11.35407733,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1334,4,21,P1,H4M21,13,11.3455695,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1334,4,22,P1,H4M22,13,11.3455695,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1334,4,23,P1,H4M23,13,11.3455695,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1334,5,25,P1,H5M25,13,11.3455695,I,TR,Dgap,P,V
,,,,,,,,,,,,
115,1337,4,8,P1,H4M8,13,11.371093,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1337,5,28,P1,H5M28,13,11.371093,I,VO,Dgap,P,V
,,,,,,,,,,,,
115,1337,5,24,P1,H5M24,13,11.371093,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1338,5,2,P1,H5M2,13,11.37960083,II,DL,Dgap,P,D
,,,,,,,,,,,,
115,1338,3,23,P1,H3M23,13,11.37960083,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1339,3,8,P1,H3M8,13,11.38810867,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1339,3,25,P1,H3M25,13,11.38810867,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1339,3,21,P1,H3M21,13,11.38810867,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1339,3,22,P1,H3M22,13,11.38810867,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1339,3,23,P1,H3M23,13,11.38810867,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1339,4,25,P1,H4M25,13,11.38810867,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1340,4,22,P1,H4M22,13,11.3966165,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1340,3,24,P1,H3M24,13,11.3966165,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1340,2,8,P1,H2M8,13,11.3966165,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1342,3,26,P1,H3M26,13,11.41363217,I,VA,Dgap,A,V
,,,,,,,,,,,,
115,1342,4,26,P1,H4M26,13,11.41363217,I,VA,Dgap,A,V
,,,,,,,,,,,,
115,1343,2,21,P1,H2M21,13,11.42214,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1343,2,23,P1,H2M23,13,11.42214,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1344,2,23,P1,H2M23,13,11.43064783,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1344,1,8,P1,H1M8,13,11.43064783,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1344,2,25,P1,H2M25,13,11.43064783,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1344,3,2,P1,H3M2,13,11.43064783,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1364,1,21,P1,H1M21,14,11.6008045,III,TR,NaN,A,TR
,,,,,,,,,,,,
115,1364,1,22,P1,H1M22,14,11.6008045,III,TR,NaN,A,TR
,,,,,,,,,,,,
115,1364,1,23,P1,H1M23,14,11.6008045,III,TR,NaN,A,TR
,,,,,,,,,,,,
115,1366,1,1,P1,H1M1,14,11.61782017,II,DL,NaN,A,D
,,,,,,,,,,,,
115,1367,1,2,P1,H1M2,14,11.626328,II,DL,NaN,A,D
,,,,,,,,,,,,
115,1370,1,5,P1,H1M5,14,11.6518515,I,DO,NaN,A,D
,,,,,,,,,,,,
115,1373,1,3,P1,H1M3,14,11.677375,II,DL,NaN,A,D
,,,,,,,,,,,,
115,1374,1,4,P1,H1M4,14,11.68588283,II,DL,NaN,A,D
,,,,,,,,,,,,
115,1376,6,3,P1,H6M3,14,11.7028985,II,DL,NaN,P,D
,,,,,,,,,,,,
115,1376,6,1,P1,H6M1,14,11.7028985,II,DL,NaN,P,D
,,,,,,,,,,,,
115,1394,5,8,P1,H5M8,14,11.8560395,III,TR,NaN,P,TR
,,,,,,,,,,,,
115,1395,5,23,P1,H5M23,14,11.86454733,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1396,5,21,P1,H5M21,14,11.87305517,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1396,5,22,P1,H5M22,14,11.87305517,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1396,5,25,P1,H5M25,14,11.87305517,I,TR,Dgap,P,V
,,,,,,,,,,,,
115,1398,6,22,P1,H6M22,14,11.89007083,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1398,6,23,P1,H6M23,14,11.89007083,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1398,5,24,P1,H5M24,14,11.89007083,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1403,4,23,P1,H4M23,14,11.93261,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1405,4,21,P1,H4M21,14,11.94962567,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1405,4,22,P1,H4M22,14,11.94962567,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1429,4,24,P1,H4M24,14,12.15381367,III,TR,Lift,A,TR
,,,,,,,,,,,,
115,1432,6,3,P1,H6M3,14,12.17933717,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1442,6,1,P1,H6M1,14,12.2644155,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1443,6,13,P1,H6M13,14,12.27292333,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1447,6,26,P1,H6M26,14,12.30695467,I,VA,Lift,P,V
,,,,,,,,,,,,
115,1461,5,8,P1,H5M8,14,12.42606433,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1464,5,25,P1,H5M25,14,12.45158783,I,TR,Dgap,P,V
,,,,,,,,,,,,
115,1465,5,21,P1,H5M21,14,12.46009567,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1465,5,23,P1,H5M23,14,12.46009567,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1466,5,22,P1,H5M22,14,12.4686035,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1468,5,24,P1,H5M24,14,12.48561917,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1468,4,21,P1,H4M21,14,12.48561917,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1468,4,22,P1,H4M22,14,12.48561917,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1468,4,23,P1,H4M23,14,12.48561917,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1469,5,2,P1,H5M2,14,12.494127,II,DL,Dgap,P,D
,,,,,,,,,,,,
115,1472,4,25,P1,H4M25,14,12.5196505,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1472,4,2,P1,H4M2,14,12.5196505,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1472,3,8,P1,H3M8,14,12.5196505,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1472,3,21,P1,H3M21,14,12.5196505,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1472,3,22,P1,H3M22,14,12.5196505,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1472,3,23,P1,H3M23,14,12.5196505,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1472,1,8,P1,H1M8,14,12.5196505,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1473,3,25,P1,H3M25,14,12.52815833,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1473,3,24,P1,H3M24,14,12.52815833,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1476,3,2,P1,H3M2,14,12.55368183,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1476,2,21,P1,H2M21,14,12.55368183,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1476,2,22,P1,H2M22,14,12.55368183,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1476,2,23,P1,H2M23,14,12.55368183,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1477,2,25,P1,H2M25,14,12.56218967,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1481,2,2,P1,H2M2,14,12.596221,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1495,6,2,P1,H6M2,15,12.71533067,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1495,6,3,P1,H6M3,15,12.71533067,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1500,1,21,P1,H1M21,15,12.75786983,III,TR,Lift,A,TR
,,,,,,,,,,,,
115,1500,1,22,P1,H1M22,15,12.75786983,III,TR,Lift,A,TR
,,,,,,,,,,,,
115,1500,1,23,P1,H1M23,15,12.75786983,III,TR,Lift,A,TR
,,,,,,,,,,,,
115,1510,6,13,P1,H6M13,15,12.84294817,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1512,6,26,P1,H6M26,15,12.85996383,I,VA,Lift,P,V
,,,,,,,,,,,,
115,1519,5,8,P1,H5M8,15,12.91951867,III,TR,Lift,P,TR
,,,,,,,,,,,,
115,1524,6,21,P1,H6M21,15,12.96205783,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1524,6,22,P1,H6M22,15,12.96205783,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1526,5,21,P1,H5M21,15,12.9790735,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1526,5,23,P1,H5M23,15,12.9790735,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1526,6,23,P1,H6M23,15,12.9790735,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1528,5,22,P1,H5M22,15,12.99608917,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1528,5,25,P1,H5M25,15,12.99608917,I,TR,Dgap,P,V
,,,,,,,,,,,,
115,1529,4,23,P1,H4M23,15,13.004597,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1530,4,21,P1,H4M21,15,13.01310483,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1530,4,22,P1,H4M22,15,13.01310483,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1530,5,24,P1,H5M24,15,13.01310483,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1530,5,2,P1,H5M2,15,13.01310483,II,DL,Dgap,P,D
,,,,,,,,,,,,
115,1531,6,28,P1,H6M28,15,13.02161267,I,VO,Dgap,P,V
,,,,,,,,,,,,
115,1531,5,28,P1,H5M28,15,13.02161267,I,VO,Dgap,P,V
,,,,,,,,,,,,
115,1532,3,8,P1,H3M8,15,13.0301205,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1532,4,8,P1,H4M8,15,13.0301205,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1532,3,21,P1,H3M21,15,13.0301205,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1532,3,22,P1,H3M22,15,13.0301205,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1532,3,23,P1,H3M23,15,13.0301205,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1533,4,25,P1,H4M25,15,13.03862833,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1533,4,2,P1,H4M2,15,13.03862833,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1533,2,8,P1,H2M8,15,13.03862833,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1533,3,25,P1,H3M25,15,13.03862833,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1533,3,24,P1,H3M24,15,13.03862833,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1536,2,21,P1,H2M21,15,13.06415183,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1536,2,23,P1,H2M23,15,13.06415183,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1536,2,28,P1,H2M28,15,13.06415183,I,VO,Dgap,A,V
,,,,,,,,,,,,
115,1538,3,2,P1,H3M2,15,13.0811675,II,DL,Dgap,A,D
,,,,,,,,,,,,
115,1538,2,22,P1,H2M22,15,13.0811675,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1538,2,25,P1,H2M25,15,13.0811675,I,TR,Dgap,A,V
,,,,,,,,,,,,
115,1539,1,8,P1,H1M8,15,13.08967533,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1540,2,26,P1,H2M26,15,13.09818317,I,VA,Dgap,A,V
,,,,,,,,,,,,
115,1542,2,24,P1,H2M24,15,13.11519883,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1543,2,13,P1,H2M13,15,13.12370667,III,VL,Dgap,A,V
,,,,,,,,,,,,
115,1563,6,2,P1,H6M2,15,13.29386333,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1567,5,3,P1,H5M3,15,13.32789467,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1567,4,24,P1,H4M24,15,13.32789467,III,TR,Lift,A,TR
,,,,,,,,,,,,
115,1573,6,3,P1,H6M3,15,13.37894167,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1582,5,8,P1,H5M8,15,13.45551217,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1583,6,21,P1,H6M21,15,13.46402,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1583,6,23,P1,H6M23,15,13.46402,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1586,5,25,P1,H5M25,15,13.4895435,I,TR,Dgap,P,V
,,,,,,,,,,,,
115,1586,5,21,P1,H5M21,15,13.4895435,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1586,5,23,P1,H5M23,15,13.4895435,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1587,6,22,P1,H6M22,15,13.49805133,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1588,5,21,P1,H5M21,15,13.50655917,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1590,5,24,P1,H5M24,15,13.52357483,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1593,6,28,P1,H6M28,15,13.54909833,I,VO,Dgap,P,V
,,,,,,,,,,,,
115,1608,1,21,P1,H1M21,15,13.67671583,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1608,1,22,P1,H1M22,15,13.67671583,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1608,1,23,P1,H1M23,15,13.67671583,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1616,6,2,P1,H6M2,16,13.7447785,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1617,5,13,P1,H5M13,16,13.75328633,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1617,6,13,P1,H6M13,16,13.75328633,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1623,6,1,P1,H6M1,16,13.80433333,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1624,6,3,P1,H6M3,16,13.81284117,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1625,5,3,P1,H5M3,16,13.821349,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1625,6,13,P1,H6M13,16,13.821349,III,VL,Lift,P,V
,,,,,,,,,,,,
115,1625,6,26,P1,H6M26,16,13.821349,I,VA,Lift,P,V
,,,,,,,,,,,,
115,1626,5,2,P1,H5M2,16,13.82985683,II,DL,Lift,P,D
,,,,,,,,,,,,
115,1646,5,8,P1,H5M8,16,14.0000135,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1647,6,21,P1,H6M21,16,14.00852133,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1648,6,22,P1,H6M22,16,14.01702917,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1648,6,23,P1,H6M23,16,14.01702917,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1650,5,21,P1,H5M21,16,14.03404483,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1650,5,23,P1,H5M23,16,14.03404483,III,TR,Dgap,P,TR
,,,,,,,,,,,,
115,1651,4,21,P1,H4M21,16,14.04255267,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1651,4,22,P1,H4M22,16,14.04255267,III,TR,Dgap,A,TR
,,,,,,,,,,,,
115,1651,4,23,P1,H4M23,16,14.04255267,III,TR,Dgap,A,TR
,,,,,,,,,,,,
